Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - Resolys Bio,https://www.crunchbase.com/funding_round/resolys-bio-seed--cb0d6f32,Seed,50000,USD,50000,2023-06-21,,1,Resolys Bio is a clinical-stage biotechnology company developing therapeutic agents for chronic disorders.,"Biopharma, Biotechnology, Life Science, Medical, Therapeutics","Delanson, New York, United States, North America",,https://resolysbio.com/,Resolys Bio,https://www.crunchbase.com/organization/resolys-bio,
Seed Round - Flowell,https://www.crunchbase.com/funding_round/flowell-64fd-seed--b786659f,Seed,400208,USD,400208,2023-06-21,,1,"Flowell helps health, fitness, nutrition and wellness coaches get clients and run their business on it's easy-to-use platform.","Fitness, Video, Wellness","Salt Lake City, Utah, United States, North America",,https://www.flowell.co/,Flowell,https://www.crunchbase.com/organization/flowell-64fd,
Pre Seed Round - Keym,https://www.crunchbase.com/funding_round/keym-pre-seed--76a1e471,Pre-Seed,1000000,EUR,1099166,2023-06-21,,1,Keym is a social network helps musical ecosystem and industry.,"Music, Social Network","Luxembourg, Luxembourg, Luxembourg, Europe",,https://keym-music.com,Keym,https://www.crunchbase.com/organization/keym,
Seed Round - Microneb,https://www.crunchbase.com/funding_round/microneb-seed--f419c350,Seed,150000,USD,150000,2023-06-20,,1,"Microneb specializes in advanced medical devices and pharmaceuticals, aiming to improve patient outcomes through innovative technology.","Medical, Medical Device, Pharmaceutical","St. Petersburg, Florida, United States, North America",,https://microneb.com/,Microneb,https://www.crunchbase.com/organization/microneb,
Seed Round - Colossus,https://www.crunchbase.com/funding_round/colossus-b6ba-seed--02a6efe7,Seed,2500000,EUR,2729993,2023-06-20,,1,Colossus develops technological solutions to facilitate investment in digital assets by eliminating the volatility factor.,"Blockchain, FinTech","Rome, Lazio, Italy, Europe",,https://colossus.digital,Colossus,https://www.crunchbase.com/organization/colossus-b6ba,
Seed Round - Channel19,https://www.crunchbase.com/funding_round/channel19-seed--529a2ba6,Seed,1449998,USD,1449998,2023-06-20,4,2,Channel19 is a personalized digital freight aggregation platform helping to make life easier for freight trucking industry.,"Freight Service, Logistics, Software, Supply Chain Management","Fremont, California, United States, North America",,https://www.channel19.io,Channel19,https://www.crunchbase.com/organization/channel19,"Accion Venture Lab, Augment Ventures, Overton Venture Capital, TMV"
Pre Seed Round - Wokelo AI,https://www.crunchbase.com/funding_round/wokelo-ai-pre-seed--c68cba7d,Pre-Seed,1500000,USD,1500000,2023-06-20,5,1,Secure Generative AI platform for accelerated business research enabling investment and strategy professionals produce human-like synthesis,"Artificial Intelligence, Enterprise Software, Market Research","Seattle, Washington, United States, North America",,https://www.wokelo.ai/,Wokelo AI,https://www.crunchbase.com/organization/wokelo-ai,"Array Ventures, Pack Ventures, SeaChange, Untapped Capital, Upsparks"
Pre Seed Round - GRAET,https://www.crunchbase.com/funding_round/graet-pre-seed--f6cad1e9,Pre-Seed,340000,EUR,372556,2023-06-27,3,1,Create a Profile. Get Recruited. Make Money. Building the Future of Sports.,Software,"Prague, Hlavni mesto Praha, Czech Republic, Europe",,https://www.graet.com,GRAET,https://www.crunchbase.com/organization/graet,"BUDETO, KAYA, MITON"
Seed Round - SocialVoice.ai,https://www.crunchbase.com/funding_round/the-dataworks-seed--1d412dfc,Seed,600000,EUR,658140,2023-07-07,3,2,SocialVoice.ai is a deep-ai video analysis platform that powers insights for global brands helping them to improve their marketing ROI.,"Brand Marketing, Content Creators, Digital Marketing, E-Commerce, Information Technology, Market Research, Marketing, Public Relations, Video","Dublin, Dublin, Ireland, Europe",,https://www.socialvoice.ai,SocialVoice.ai,https://www.crunchbase.com/organization/the-dataworks,"Capitan Investment Partners, Dods (Group) plc, Druid Capital Ltd"
Pre Seed Round - Moonware,https://www.crunchbase.com/funding_round/moonware-pre-seed--00effaa0,Pre-Seed,2500000,USD,2500000,2023-07-07,5,1,Moonware is building the world's first AI-powered Ground Traffic Control platform for aviation,"Air Transportation, Information Technology, Travel","Los Angeles, California, United States, North America",,https://moonware.com,Moonware,https://www.crunchbase.com/organization/moonware,"Lorimer Ventures, Plug and Play, The House Fund, Third Prime, Zero Infinity Partners"
Pre Seed Round - CUX,https://www.crunchbase.com/funding_round/cux-pre-seed--bb46f447,Pre-Seed,60000,USD,60000,2023-07-01,3,1,CUX provides on demand mental health assistance for depression and anxiety. A safe place to connect and find support.,"Artificial Intelligence, Health Care","Buenos Aires, Distrito Federal, Argentina, South America",,https://cux.ai/,CUX,https://www.crunchbase.com/organization/cux,"Alexia Keglevich, Miguel Ángel Peña, Santiago Lorenzo"
Pre Seed Round - RomDefi,https://www.crunchbase.com/funding_round/romdefi-pre-seed--e7a91f80,Pre-Seed,100000,USD,100000,2023-06-20,3,1,RomDefi is an Europe-based startup that offers a blockchain-based game app.,"Apps, Blockchain, FinTech, Gaming","Bucharest, Bucuresti, Romania, Europe",,http://romdefi.com,RomDefi,https://www.crunchbase.com/organization/romdefi,"Cabin VC, Capital Management Services, Mandra Capital"
Seed Round - hound,https://www.crunchbase.com/funding_round/hound-seed--c66f41c2,Seed,3800000,USD,3800000,2023-07-07,5,2,A leading future of work platform for veterinary medicine.,"Health Care, Software, Veterinary","Denver, Colorado, United States, North America",,https://www.hound.vet,hound,https://www.crunchbase.com/organization/hound,"Everywhere Ventures (The Fund), Miami Angels, Roo Partners, VITALIZE Venture Capital, Zeal Capital Partners"
Seed Round - Sherlok,https://www.crunchbase.com/funding_round/sherlok-seed--98c9f309,Seed,,,,2023-06-28,3,3,SaaS that leverages AI for single click repricing & refinancing for mortgage brokers. Helping retain & refinance their $700b loan book.,"Financial Services, FinTech, SaaS","Adelaide, South Australia, Australia, Oceania",,https://www.sherlok.com.au,Sherlok,https://www.crunchbase.com/organization/sherlok,"Common Sense Ventures, Investible, Rampersand"
Pre Seed Round - GLOBAL ONE,https://www.crunchbase.com/funding_round/global-one-inc-pre-seed--098ab564,Pre-Seed,,,,2023-07-01,,1,"Technology, Information and Internet","Advertising, Commercial, Consulting, E-Commerce, Information Technology, Internet, Marketing, Software, Web Design, Web Development","Cape Town, NA - South Africa, South Africa, Africa",,https://global-one.io/,GLOBAL ONE,https://www.crunchbase.com/organization/global-one-inc,
Seed Round - Munch,https://www.crunchbase.com/funding_round/munch-d0fc-seed--ce2b1637,Seed,5300000,USD,5300000,2023-07-01,4,2,Social Media Management SaaS Company,"Content Marketing, Digital Marketing, Media and Entertainment, Social Media, Social Media Management, Social Media Marketing, Video","Tel Aviv, Tel Aviv, Israel, Asia",,https://www.getmunch.com,Munch,https://www.crunchbase.com/organization/munch-d0fc,"A-Star, Cardumen Capital, Liquid 2 Ventures, Remagine Ventures"
Seed Round - Acctual,https://www.crunchbase.com/funding_round/acctual-seed--3a5a9ea4,Seed,,,,2023-06-23,2,2,"Automating AP/AR with a Unified Subledger, Seamlessly Bridging Crypto and Fiat.","Accounting, Cryptocurrency, Finance, FinTech, Payments","New York, New York, United States, North America",,https://www.acctual.com/,Acctual,https://www.crunchbase.com/organization/acctual,"IDEO CoLab Ventures, Third Prime"
Pre Seed Round - Stylee,https://www.crunchbase.com/funding_round/stylee-pre-seed--8fd6bbef,Pre-Seed,2000000,SEK,185392,2023-06-20,1,1,Stylee is a software company providing shopping recommendations using AI functionalities to assist clients in finding garments.,"Artificial Intelligence, Image Recognition, Productivity Tools, Retail, Shopping","Stockholm, Stockholms Lan, Sweden, Europe",,https://stylee.co,Stylee,https://www.crunchbase.com/organization/stylee,Bling Capital
Seed Round - apiday,https://www.crunchbase.com/funding_round/apiday-seed--5eb73c6b,Seed,1600000,EUR,1746629,2023-06-30,2,2,SaaS platform for corporate ESG data management: from regulatory compliance and investor reporting to sustainability certifications,"GreenTech, SaaS, Software, Sustainability","Paris, Ile-de-France, France, Europe",,https://apiday.com/,apiday,https://www.crunchbase.com/organization/apiday,"Revent, Speedinvest"
Seed Round - Inspira AI Corp.,https://www.crunchbase.com/funding_round/inspira-ai-corp-seed--1d42036d,Seed,110000,USD,110000,2023-07-01,2,4,AI Productivity Software services,"Artificial Intelligence, Software","Los Angeles, California, United States, North America",$1M to $10M,https://inspira.ai,Inspira AI Corp.,https://www.crunchbase.com/organization/inspira-ai-corp,"Benny Traub, Carmen Traub"
Seed Round - Bloomlabs,https://www.crunchbase.com/funding_round/bloomlabs-4e62-seed--0930576a,Seed,,,,2023-06-20,2,2,Bloomlabs provides a method to catalyze waste value by regenerating it as adaptable and appealing bio-plastics and textile fibers.,Manufacturing,"New York, New York, United States, North America",,https://www.bloomlabs.bio,Bloomlabs,https://www.crunchbase.com/organization/bloomlabs-4e62,"IndieBio, SOSV"
Seed Round - ACiiST,https://www.crunchbase.com/funding_round/aciist-seed--269a0da8,Seed,,,,2023-06-20,2,4,"ACiiST offers seamless, scalable, secure IOT infrastructure technology for smart cities.","Communications Infrastructure, Internet of Things, Smart Cities","Herzliya, Tel Aviv, Israel, Asia",,https://www.aciist.com/,ACiiST,https://www.crunchbase.com/organization/aciist,"HAX, SOSV"
Seed Round - MobiGarage,https://www.crunchbase.com/funding_round/mobigarage-seed--ab03643c,Seed,,,,2023-06-20,2,3,MobiGarage: Digitizing India’s second-hand smartphone market,"Artificial Intelligence, E-Commerce, E-Commerce Platforms, Mobile, Mobile Devices, Retail","Delhi, Delhi, India, Asia",,https://www.mobigarage.com,MobiGarage,https://www.crunchbase.com/organization/mobigarage,"Orbit Startups, SOSV"
Seed Round - Honey Homes,https://www.crunchbase.com/funding_round/honey-homes-seed--6d0e8150,Seed,3125000,USD,3125000,2023-06-27,2,2,Honey Homes is a home maintenance firm that offers house maintenance and related services.,"Home Services, Real Estate, Software","Lafayette, California, United States, North America",,https://www.honeyhomes.com,Honey Homes,https://www.crunchbase.com/organization/honey-homes,"Khosla Ventures, Pear VC"
Pre Seed Round - micro1,https://www.crunchbase.com/funding_round/micro1-pre-seed--9eeff05e,Pre-Seed,2000000,USD,2000000,2023-07-07,3,1,"World-class software engineers, powered by AI",,"Los Angeles, California, United States, North America",,https://www.micro1.ai/,micro1,https://www.crunchbase.com/organization/micro1,"Edward Lando, Nadav Ben-Chanoch, Pareto Holdings"
Seed Round - Neople,https://www.crunchbase.com/funding_round/neople-edf0-seed--928e433c,Seed,1500000,EUR,1643327,2023-06-22,2,1,"AI, SaaS, Digital Employees",Software,"'s-hertogenbosch, Noord-Brabant, The Netherlands, Europe",,https://Neople.io,Neople,https://www.crunchbase.com/organization/neople-edf0,"Curiosity VC, Peak"
Seed Round - ClickGreen,https://www.crunchbase.com/funding_round/clickgreen-seed--c9b5cc58,Seed,,,,2023-06-30,2,2,ClickGreen is the circular economy fintech.,FinTech,"Medellín, Antioquia, Colombia, South America",,https://clickgreenapp.com,ClickGreen,https://www.crunchbase.com/organization/clickgreen,"Cube Ventures VC Firm, José Bermudez"
Pre Seed Round - CareerFlow,https://www.crunchbase.com/funding_round/careerflow-pre-seed--847393f4,Pre-Seed,300000,USD,300000,2023-07-01,1,1,CareerFlow - An AI Co-pilot for your career,,"San Francisco, California, United States, North America",,https://www.careerflow.ai/,CareerFlow,https://www.crunchbase.com/organization/careerflow,Techstars
Seed Round - Hona (formerly Milestones),https://www.crunchbase.com/funding_round/milestones-seed--a5c9b8dc,Seed,2100000,USD,2100000,2023-07-10,1,2,Hona eliminates unnecessary communication and improves customer experience with automatic update notifications.,"Information Technology, Software, Web Apps","Orem, Utah, United States, North America",$50M to $100M,https://www.hona.com,Hona (formerly Milestones),https://www.crunchbase.com/organization/milestones,Y Combinator
Seed Round - Likeminded,https://www.crunchbase.com/funding_round/likeminded-seed--548bde01,Seed,5900000,EUR,6440696,2023-06-30,2,2,Likeminded is a operator of a digital mental health platform,Health Care,"Berlin, Berlin, Germany, Europe",Less than $1M,https://www.likeminded.care/,Likeminded,https://www.crunchbase.com/organization/likeminded,"Heartcore Capital, Holtzbrinck Digital"
Pre Seed Round - Rosotics,https://www.crunchbase.com/funding_round/rosotics-pre-seed--fafb9b50,Pre-Seed,498000,USD,498000,2023-07-06,1,3,Rosotics produces hyper-efficient metal additive manufacturing solutions that address tougher problems in industrial engineering.,"3D Printing, Aerospace, Industrial Automation, Industrial Manufacturing, Manufacturing","Mesa, Arizona, United States, North America",,https://www.rosotics.com/,Rosotics,https://www.crunchbase.com/organization/rosotics,H.E.N.R.Y Collective Ventures
Seed Round - Kubik,https://www.crunchbase.com/funding_round/kubik-1962-seed--3c5532ac,Seed,,,,2023-06-30,1,3,"Kubik is an environmental technology company that uses plastic waste to make low-carbon, durable, and affordable buildings.",Environmental Engineering,"Nairobi, Nairobi Area, Kenya, Africa",,https://www.buildkubik.com,Kubik,https://www.crunchbase.com/organization/kubik-1962,Satgana
Pre Seed Round - Koree,https://www.crunchbase.com/funding_round/koree-pre-seed--7c379429,Pre-Seed,55000,USD,55000,2023-06-24,1,5,Francophone Africa's first and largest Rewards scheme,"Affiliate Marketing, Consumer, Financial Services, Retail","Middletown, Delaware, United States, North America",,https://koree.africa,Koree,https://www.crunchbase.com/organization/koree,Catalytic Africa
Pre Seed Round - DreamApp,https://www.crunchbase.com/funding_round/dreamapp-io-pre-seed--82bebef0,Pre-Seed,200000,USD,200000,2023-06-21,1,3,We identify mental health deviations at early stage by analyzing patterns in dreams and user conversations,"Apps, Health Care, mHealth, Wellness","London, England, United Kingdom, Europe",$1M to $10M,https://dreamapp.io,DreamApp,https://www.crunchbase.com/organization/dreamapp-io,Dima Shvets
Pre Seed Round - Quantitas Energy,https://www.crunchbase.com/funding_round/quantitas-energy-43ef-pre-seed--789d37d1,Pre-Seed,150000,EUR,163799,2023-06-20,1,1,Quantitas Energy enables and accelerates the energy transition by making utility-scale storage system investable.,"Energy, Energy Storage, Renewable Energy","Oslo, Oslo, Norway, Europe",,https://quantitas-energy.com,Quantitas Energy,https://www.crunchbase.com/organization/quantitas-energy-43ef,Antler
Pre Seed Round - Martin,https://www.crunchbase.com/funding_round/martin-bb22-pre-seed--4c81390c,Pre-Seed,500000,USD,500000,2023-07-11,1,1,Your personal voice AI.,"Artificial Intelligence, Consumer","Sunnyvale, California, United States, North America",,https://www.trymartin.com,Martin,https://www.crunchbase.com/organization/martin-bb22,Y Combinator
Pre Seed Round - Sustainly,https://www.crunchbase.com/funding_round/sustainly-pre-seed--30034b4a,Pre-Seed,150000,EUR,163746,2023-06-30,1,1,Sustainly removes the gap between day-to-day data collection and the client's vision.,,,,https://sustainly.earth,Sustainly,https://www.crunchbase.com/organization/sustainly,Antler
Pre Seed Round - Repairable,https://www.crunchbase.com/funding_round/repairable-pre-seed--0c2d8aef,Pre-Seed,150000,EUR,164332,2023-06-22,1,1,"Repairable offers repair, adaptation, and maintenance of clothes and shoes on the internet.","Internet, Sustainability","Oslo, Oslo, Norway, Europe",,https://repairable.no,Repairable,https://www.crunchbase.com/organization/repairable,Antler
Pre Seed Round - Nexro,https://www.crunchbase.com/funding_round/nexro-pre-seed--e2c6f22b,Pre-Seed,150000,EUR,164875,2023-06-21,1,1,Nexro is an early phase startup that empowers the music industry.,"Data Integration, Data Storage, Information Technology, Music","Oslo, Oslo, Norway, Europe",,https://nexro.io,Nexro,https://www.crunchbase.com/organization/nexro,Antler
Pre Seed Round - Uptiq,https://www.crunchbase.com/funding_round/uptiq-pre-seed--ee193ea5,Pre-Seed,120000,EUR,130997,2023-06-23,1,1,"Uptiq: Your comprehensive SaaS platform for strategic growth tracking, intelligent brainstorming, and collaborative experiment management",Software,"Lisbon, Lisboa, Portugal, Europe",,https://uptiq.app,Uptiq,https://www.crunchbase.com/organization/uptiq,Antler
"Pre Seed Round - Suplient - Empowering therapists with Clients, Growth, and Freedom!",https://www.crunchbase.com/funding_round/suplient-pre-seed--8ad8ce5f,Pre-Seed,150000,EUR,164363,2023-06-27,1,1,Suplient provides therapists and coaches with the necessary tools and resources to reach their full potential.,"Artificial Intelligence, Marketing Automation, Personal Development, Personal Health, Software, Therapeutics","Copenhagen, Hovedstaden, Denmark, Europe",,https://www.suplient.com,"Suplient - Empowering therapists with Clients, Growth, and Freedom!",https://www.crunchbase.com/organization/suplient,Antler
Pre Seed Round - SkoneLabs,https://www.crunchbase.com/funding_round/skonelabs-pre-seed--b581e3b0,Pre-Seed,,,,2023-06-30,1,1,SkoneLabs aims to combat food loss and wastage in the fresh food industry by leveraging IoT and AI.,"Food and Beverage, Information Technology","Berlin, Berlin, Germany, Europe",,https://www.skonelabs.com,SkoneLabs,https://www.crunchbase.com/organization/skonelabs,Antler
Pre Seed Round - Agenta,https://www.crunchbase.com/funding_round/agenta-a0bf-pre-seed--55bae8e0,Pre-Seed,170000,EUR,186243,2023-06-22,1,1,Agenta is the open-source LLMOps platform that allows developers build production ready LLM-powered applications.,"Apps, Information Technology, Software","Berlin, Berlin, Germany, Europe",,https://agenta.ai,Agenta,https://www.crunchbase.com/organization/agenta-a0bf,Antler
Seed Round - When,https://www.crunchbase.com/funding_round/cobraselect-seed--0479e37b,Seed,,,,2023-06-29,1,2,"When is a new era in offboarding - one that unites operational efficiency, financial protection, and brand reputation.","Financial Services, FinTech, Insurance, InsurTech","Highwood, Illinois, United States, North America",,https://www.forwhen.com,When,https://www.crunchbase.com/organization/cobraselect,B Capital Group
Pre Seed Round - Snux,https://www.crunchbase.com/funding_round/snux-pre-seed--25a1f056,Pre-Seed,175000,USD,175000,2023-06-27,1,1,Snux is a manufacturer of footwear garments powered by thermal science.,"E-Commerce, Manufacturing, Sporting Goods",,,https://www.snux.fr,Snux,https://www.crunchbase.com/organization/snux,Antler
Pre Seed Round - Quacks.ai,https://www.crunchbase.com/funding_round/quacks-ai-pre-seed--992f0c2c,Pre-Seed,120000,EUR,130997,2023-06-23,1,1,Quacks.ai leverages generative AI to completely automate the front-end software testing process. Automatically test your software today!,"Artificial Intelligence, Cloud Data Services, Information Technology, Software","Lisbon, Lisboa, Portugal, Europe",,https://www.quacks.ai,Quacks.ai,https://www.crunchbase.com/organization/quacks-ai,Antler
Pre Seed Round - Meerchat,https://www.crunchbase.com/funding_round/meerchat-pre-seed--28f17159,Pre-Seed,120000,EUR,130997,2023-06-23,1,1,Meerchat is a social networking platform that redefines the support group experience online.,"Information Technology, Social Media, Social Network",,,https://meerch.at,Meerchat,https://www.crunchbase.com/organization/meerchat,Antler
Pre Seed Round - Izx,https://www.crunchbase.com/funding_round/izx-pre-seed--09dd60bb,Pre-Seed,150000,EUR,163799,2023-06-20,1,1,Izx builds AI systems to support people tackling challenging problems.,"Information Technology, Machine Learning","Wilmington, Delaware, United States, North America",,https://www.izx.ai,Izx,https://www.crunchbase.com/organization/izx,Antler
Pre Seed Round - Immibot,https://www.crunchbase.com/funding_round/immibot-pre-seed--9631a922,Pre-Seed,110000,USD,110000,2023-07-01,1,1,Online Marketplace for Professional Services,,"Singapore, Central Region, Singapore, Asia",,https://immibot.ai,Immibot,https://www.crunchbase.com/organization/immibot,Antler
Seed Round - Data Monsters,https://www.crunchbase.com/funding_round/datamonsters-seed--2d178f2b,Seed,100000000,KRW,75563,2023-06-29,1,3,"Data Monsters operates 'Yoit', the first-ever Descriptive Fashion Discovery Platform.","Artificial Intelligence, E-Commerce, Fashion, Search Engine","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.yoit.style/,Data Monsters,https://www.crunchbase.com/organization/datamonsters,Industrial Bank of Korea
Pre Seed Round - Frota 162,https://www.crunchbase.com/funding_round/frota-162-pre-seed--1a16b10a,Pre-Seed,2000000,BRL,408171,2023-07-10,,1,"Frota 162 is a fleet management platform that manages infractions, fines, drivers, and vehicle debts.","Fleet Management, Information Technology, Software","São Paulo, Sao Paulo, Brazil, South America",,https://frota162.com.br/,Frota 162,https://www.crunchbase.com/organization/frota-162,
Pre Seed Round - Pipeimob,https://www.crunchbase.com/funding_round/pipeimob-pre-seed--95abe070,Pre-Seed,,,,2023-07-01,1,1,"Real Estate Transactional Platform that brings security, transparency and speed to everyone involved in the transaction","FinTech, Information Technology, Real Estate","São Paulo, Sao Paulo, Brazil, South America",,http://www.pipeimob.com.br,Pipeimob,https://www.crunchbase.com/organization/pipeimob,Roberto Nascimento
Seed Round - SQLite Cloud,https://www.crunchbase.com/funding_round/sqlite-cloud-seed--31cf02e8,Seed,4350000,USD,4350000,2023-07-11,1,2,"At SQLite Cloud, we provide an easy way to share and scale SQLite databases on the cloud.","Cloud Computing, Database, Software","San Francisco, California, United States, North America",,https://sqlitecloud.io,SQLite Cloud,https://www.crunchbase.com/organization/sqlite-cloud,Venrock
Seed Round - Architect Health,https://www.crunchbase.com/funding_round/architect-health-seed--8b6ff569,Seed,150000,USD,150000,2023-06-20,1,1,"A digital health care navigation platform to help members find, access & use telehealth apps & wearables through their health insurance.",,,,https://www.getarchitecthealth.com/,Architect Health,https://www.crunchbase.com/organization/architect-health,(ERA) Entrepreneurs Roundtable Accelerator
Pre Seed Round - Doc Clik,https://www.crunchbase.com/funding_round/doc-clik-pre-seed--f976cb54,Pre-Seed,1000000,CAD,754813,2023-07-01,1,2,DocClik is a technology company that provides better healthcare experience for millions of patients.,"Dental, Health Care, Internet, Medical, mHealth, Mobile, Software, Wellness","Ottawa, Ontario, Canada, North America",,https://www.docclik.com/,Doc Clik,https://www.crunchbase.com/organization/doc-clik,Angel investor
Pre Seed Round - basys.ai,https://www.crunchbase.com/funding_round/basys-ai-pre-seed--8653ced6,Pre-Seed,2400000,USD,2400000,2023-07-07,1,1,Basys.ai automates the process of prior authorization and utilization management for health plans/payers using an AI-based platform.,"Artificial Intelligence, Health Care, Software","Cambridge, Massachusetts, United States, North America",,https://www.basys.ai,basys.ai,https://www.crunchbase.com/organization/basys-ai,Nina Capital
Seed Round - Orderlion,https://www.crunchbase.com/funding_round/orderlion-seed--6df8484b,Seed,,,,2023-07-07,1,5,Orderlion E-Commerce OS for suppliers in the food supply chain.,"B2B, E-Commerce, Food and Beverage, Supply Chain Management","Vienna, Wien, Austria, Europe",,https://www.orderlion.com,Orderlion,https://www.crunchbase.com/organization/orderlion,Bloomhaus Ventures
Seed Round - Rexalto Technologies,https://www.crunchbase.com/funding_round/rexalto-technologies-seed--236edf07,Seed,100000,USD,100000,2023-06-30,1,2,Rexalto is a tech startup offering a digital and shared-mobility solutions for the automotive industry.,"Car Sharing, E-Commerce Platforms, SaaS, Sharing Economy, Software","Santa Monica, California, United States, North America",,https://www.rexalto.tech,Rexalto Technologies,https://www.crunchbase.com/organization/rexalto-technologies,Benzaiten
Pre Seed Round - Baleena,https://www.crunchbase.com/funding_round/baleena-pre-seed--3aa54f80,Pre-Seed,100000,USD,100000,2023-06-22,1,3,Baleena is a clean tech venture tackling microplastic fiber pollution in laundry,"CleanTech, Green Consumer Goods, Hardware, Sustainability","Philadelphia, Pennsylvania, United States, North America",,https://www.baleena.net/,Baleena,https://www.crunchbase.com/organization/baleena,Seven Seven Six
Seed Round - Bitmama,https://www.crunchbase.com/funding_round/bitmama-a019-seed--4ac4430d,Seed,,,,2023-06-26,1,7,"Bitmama is a crypto-fiat exchange that allows traders to buy and sell Bitcoin, Ethereum, and other digital assets.","Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Exchanges, FinTech","Claymont, Delaware, United States, North America",,https://www.bitmama.io,Bitmama,https://www.crunchbase.com/organization/bitmama-a019,Mercy Corps Ventures
Seed Round - Happy Wishy Ghana,https://www.crunchbase.com/funding_round/happy-wishy-ghana-seed--7af6f4f5,Seed,10000,USD,10000,2023-07-01,1,1,"Buy PSN, Xbox, Apple iTunes, Amazon, Razer gold, Steam, Roblox, PUBG, Fortnite, Nintendo, and Apex gift cards in Ghana.","E-Commerce, Gift Card, Video Games","Accra, Greater Accra, Ghana, Africa",,https://happywishygh.com/,Happy Wishy Ghana,https://www.crunchbase.com/organization/happy-wishy-ghana,Happy Wishy
Seed Round - Peoples Energy Analytics,https://www.crunchbase.com/funding_round/peoples-energy-analytics-seed--4589b624,Seed,,,,2023-06-29,1,1,Peoples Energy Analytics provides a scalable and low-cost solution for utility customer analysis.,"Energy, Energy Management, Software",,,https://peoplesenergyanalytics.com/,Peoples Energy Analytics,https://www.crunchbase.com/organization/peoples-energy-analytics,Innovation Works
Seed Round - The Post,https://www.crunchbase.com/funding_round/the-post-5414-seed--ce6bd678,Seed,,,,2023-06-30,1,1,"The Post highlights the unique and effective leadership of athletes, including college, Olympic, and professional athletes.","eSports, Recreation, Sports","New York, New York, United States, North America",,https://www.thepost.co,The Post,https://www.crunchbase.com/organization/the-post-5414,FJ Labs
Seed Round - InceptEV,https://www.crunchbase.com/funding_round/inceptev-seed--7c9a4c64,Seed,,,,2023-06-29,1,1,InceptEV is a simulation-first electric vehicle data company for fleet operations planning and optimization.,"Electric Vehicle, Energy, Transportation","Pittsburgh, Pennsylvania, United States, North America",,https://www.inceptev.com/,InceptEV,https://www.crunchbase.com/organization/inceptev,Innovation Works
Seed Round - NewRoom,https://www.crunchbase.com/funding_round/newroom-seed--87c39148,Seed,100000,USD,100000,2023-07-01,0,1,Online home goods marketplace with AI room design,"E-Commerce, Software",,,https://www.newroom.io/,NewRoom,https://www.crunchbase.com/organization/newroom,
Seed Round - Push2Spin Technologies,https://www.crunchbase.com/funding_round/push2spin-technologies-seed--7f504ab7,Seed,,,,2023-06-28,1,2,Push2Spin focuses on the development and commercialization of disruptive technologies in the fields of plastic and podiatric surgeries.,"Cosmetic Surgery, Health Care, Medical","Pittsburgh, Pennsylvania, United States, North America",,https://push2spin.com/,Push2Spin Technologies,https://www.crunchbase.com/organization/push2spin-technologies,Innovation Works
Pre Seed Round - Addera Health,https://www.crunchbase.com/funding_round/addera-health-pre-seed--d899465e,Pre-Seed,1000000,EUR,1096949,2023-07-09,1,1,"We build AI coaches that hyper-personalize mental health, starting with adult ADHD",Personal Health,,,https://addera.co,Addera Health,https://www.crunchbase.com/organization/addera-health,Merantix
Seed Round - DevRev,https://www.crunchbase.com/funding_round/devrev-seed--90caa1fe,Seed,,,,2023-07-10,2,3,"DevRev is a platform for managing developer-customer relationships that allow developers to build, support, and grow their businesses.","Business Information Systems, Computer, CRM, Customer Service, Developer APIs, Developer Platform, Product Management, Software","Palo Alto, California, United States, North America",,https://devrev.ai,DevRev,https://www.crunchbase.com/organization/devrev,"2 | Twelve, Audeo Ventures"
Seed Round - DHARMA,https://www.crunchbase.com/funding_round/dharma-c251-seed--e3da914d,Seed,,,,2023-06-28,1,7,DHARMA is a travel brand-as-a-service.,"Hospitality, Tourism, Travel","Abu Dhabi, Abu Dhabi, United Arab Emirates, Asia",,https://www.seekdharma.com,DHARMA,https://www.crunchbase.com/organization/dharma-c251,FJ Labs
Seed Round - Aquatonomy,https://www.crunchbase.com/funding_round/aquatonomy-seed--9d3acb64,Seed,,,,2023-06-22,1,2,"Aquatonomy provides underwater robot autonomy software that includes localization, mapping, and planning.","Energy, Government","Pittsburgh, Pennsylvania, United States, North America",,,Aquatonomy,https://www.crunchbase.com/organization/aquatonomy,Innovation Works
Seed Round - PharmaCCX,https://www.crunchbase.com/funding_round/pharmaccx-seed--b2e0c62a,Seed,,,,2023-06-29,1,4,"PharmaCCX operates a market access platform with a simple and configurable infrastructure for planning, negotiating, and managing deals.","Health Care, Medical, Pharmaceutical, Price Comparison, Software","Zug, Zug, Switzerland, Europe",Less than $1M,https://pharmaccx.com,PharmaCCX,https://www.crunchbase.com/organization/pharmaccx,FJ Labs
