Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - Larkspur Biosciences,https://www.crunchbase.com/funding_round/larkspur-biosciences-seed--c764e51c,Seed,,,,2023-05-23,,2,Larkspur Biosciences is a biotechnology business that is developing the next generation of precision immunotherapies to combat cancer.,"Biotechnology, Health Care, Medical","Watertown, Massachusetts, United States, North America",,https://larkspur.bio,Larkspur Biosciences,https://www.crunchbase.com/organization/larkspur-biosciences,
Seed Round - Gaya,https://www.crunchbase.com/funding_round/gaya-4819-seed--c37234e0,Seed,2000000,EUR,2153895,2023-05-23,3,1,"GAYA, the electric bike for solo, duo or family riding.",Electric Vehicle,,,https://gaya.bike/,Gaya,https://www.crunchbase.com/organization/gaya-4819,"Karmen, Mobivia Groupe, Via ID"
Seed Round - Successeve,https://www.crunchbase.com/funding_round/successeve-seed--8713b123,Seed,2000000,USD,2000000,2023-05-22,,1,"Successeve is a customer lifecycle management company that offers products to convert, retain, and expand customers.","Consulting, Information Technology, Management Consulting","Boston, Massachusetts, United States, North America",,https://www.successeve.com,Successeve,https://www.crunchbase.com/organization/successeve,
Seed Round - VWX,https://www.crunchbase.com/funding_round/vwx-seed--f996eb2d,Seed,,,,2023-05-16,1,3,VWX is an entertainment audition platform specialized in commercialized services.,"Information Technology, Social Media, UX Design","Yongsin, Kyonggi-do, South Korea, Asia",,http://vwxlabs.com,VWX,https://www.crunchbase.com/organization/vwx,One Billion Partners
Seed Round - Otter Tonton,https://www.crunchbase.com/funding_round/otter-tonton-seed--f017d258,Seed,,,,2023-05-17,1,2,"Otter Tonton focuses on self-developed ultra-instant freeze-drying technology, in the field of brewing fruit tea.","Food and Beverage, Food Processing, Tea","Shanghai, Shanghai, China, Asia",,,Otter Tonton,https://www.crunchbase.com/organization/otter-tonton,Linke Ventures
Seed Round - Baytonia,https://www.crunchbase.com/funding_round/baytonia-seed--483ae087,Seed,,,,2023-05-17,1,1,Baytonia is an E-commerce marketplace that provides exceptional value in the form of distinctive and high-quality homeware collections.,"Furniture, Home Decor, Home Services, Smart Home","Jeddah, Makkah, Saudi Arabia, Asia",,https://baytonia.com,Baytonia,https://www.crunchbase.com/organization/baytonia,Khwarizmi Ventures
Seed Round - eTasin.com,https://www.crunchbase.com/funding_round/etasin-com-seed--8ec02712,Seed,365000,USD,365000,2023-05-16,6,1,Turnkey Relocation and Storage Platform,"Home Services, InsurTech, Logistics, Professional Services, Service Industry","Istanbul, Istanbul, Turkey, Europe",,https://etasin.com,eTasin.com,https://www.crunchbase.com/organization/etasin-com,"Aydın Mizrahi, Emre Kozlu, ITUARI Teknokent, Mehmet Sacit Sungu, Namik Kural, Q Angels"
Seed Round - Freshcut Morocco,https://www.crunchbase.com/funding_round/freshcut-morocco-seed--92e39eca,Seed,20000000,MAD,1971900,2023-05-16,1,2,Freshcut Morocco is an agro-industrial firm.,Agriculture,,,http://www.freshcut.ma/,Freshcut Morocco,https://www.crunchbase.com/organization/freshcut-morocco,CDG Invest
Seed Round - Aaron,https://www.crunchbase.com/funding_round/aaron-303a-seed--3efe8d1b,Seed,,,,2023-05-17,1,1,Aaron which operates the on-demand electric vehicle charging service 'Charge Onda'.,"Electric Vehicle, Service Industry","Soeul, Ch'ungch'ong-namdo, South Korea, Asia",,,Aaron,https://www.crunchbase.com/organization/aaron-303a,TheVentures
Pre Seed Round - Looyal,https://www.crunchbase.com/funding_round/looyal-pre-seed--4cf939cc,Pre-Seed,,,,2023-05-15,1,2,Low-code to No-code CRM Tools for any type of businesses,SaaS,"Surabaya, Jawa Timur, Indonesia, Asia",,https://www.looyal.id/,Looyal,https://www.crunchbase.com/organization/looyal,AsiaPay
Seed Round - ScubaTx,https://www.crunchbase.com/funding_round/scubatx-seed--05e2ee85,Seed,1500000,GBP,1878733,2023-05-15,1,2,"ScubaTx device will commercialise Persufflation, a tried-and-true but underutilised method of organ preservation.","Health Care, Life Science, Medical","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom, Europe",,http://www.scubatx.com,ScubaTx,https://www.crunchbase.com/organization/scubatx,GM&C Life Sciences Fund
Seed Round - Copresence,https://www.crunchbase.com/funding_round/copresence-seed--6af2a808,Seed,2750000,USD,2750000,2023-05-18,,1,Copresence is a AI and software platform offers a digital avatar solution for the connected world.,"Artificial Intelligence, Gaming","Zürich, Zurich, Switzerland, Europe",,https://copresence.tech/,Copresence,https://www.crunchbase.com/organization/copresence,
Seed Round - Playtag,https://www.crunchbase.com/funding_round/playtag-seed--98ca4810,Seed,4000000000,KRW,3029866,2023-05-23,4,3,Playtag uses AI technology to analyze infant behavior and provide customized education in kindergartens.,"EdTech, Education, Primary Education","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,http://www.playtag.ai,Playtag,https://www.crunchbase.com/organization/playtag,"BNK Venture Capital, CJ Investment, DSC Investment, KB Investment"
Seed Round - True Line Information,https://www.crunchbase.com/funding_round/true-line-information-seed--02513348,Seed,10000000,CNY,1428857,2023-05-17,,1,True Line Information offers an application technology innovation service platform for edge computing.,"Cloud Computing, Information Technology","Hefei, Anhui, China, Asia",,,True Line Information,https://www.crunchbase.com/organization/true-line-information,
Seed Round - RichAlien,https://www.crunchbase.com/funding_round/richalien-seed--33e169bf,Seed,11500000000,KRW,8613651,2023-05-18,5,1,RichAlien is a mobile & PC game development studio.,"Gaming, Video Games","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.richalien.net,RichAlien,https://www.crunchbase.com/organization/richalien,"111 Percent, Base Investments, Stone Bridge Ventures, SV Investment Corp, Swie"
Seed Round - Growing Leap,https://www.crunchbase.com/funding_round/growing-leap-seed--42bf2fb4,Seed,,,,2023-05-17,1,1,Growing Leap is a SaaS service provider for financial digital operations.,"Financial Services, SaaS","Fengtai, Beijing, China, Asia",,https://www.growingleap.com/,Growing Leap,https://www.crunchbase.com/organization/growing-leap,CreditEase Fintech Investment Fund
Seed Round - Dtonic,https://www.crunchbase.com/funding_round/dtonic-seed--b5318b05,Seed,13000000000,KRW,9738557,2023-05-17,,3,Dtonic is an information technology company that provides technology to extreme-scale spatio-temporal big data processing,"Analytics, Big Data, Geospatial, Information Technology, Internet of Things","Anyang, Kyonggi-do, South Korea, Asia",$1M to $10M,https://www.dtonic.io,Dtonic,https://www.crunchbase.com/organization/dtonic,
Seed Round - Elfie,https://www.crunchbase.com/funding_round/elfie-seed--c51e6a5b,Seed,4000000,USD,4000000,2023-05-15,5,3,Elfie is a product that reduces the burden of chronic diseases by rewarding patients for self-monitoring.,"Health Care, Home Health Care, Medical, mHealth, Personal Health","Singapore, Central Region, Singapore, Asia",,https://www.elfie.co,Elfie,https://www.crunchbase.com/organization/elfie,"Acra, FEBE Ventures, Gentree Fund, Hustle Fund, Integra Partners"
Seed Round - Founders League,https://www.crunchbase.com/funding_round/founders-league-01d2-seed--c9ad1803,Seed,,,,2023-05-23,3,2,Founders League is the platform of interactive ecosystem for start-ups.,Impact Investing,"Fulda, Hessen, Germany, Europe",,https://www.foundersleague.de/,Founders League,https://www.crunchbase.com/organization/founders-league-01d2,"Daniel Jung, Julian Draxler, Tommy Primorac"
Seed Round - Dr. Vivien Karl,https://www.crunchbase.com/funding_round/dr-vivien-karl-seed--de3b569a,Seed,1500000,USD,1500000,2023-05-17,4,2,Dr. Vivien Karl is a beauty cream manufacturing company that produces Intimpflege products.,"Health Care, Personal Health, Wellness, Women's","Köln, Nordrhein-Westfalen, Germany, Europe",Less than $1M,https://vivienkarl.com,Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,"better ventures, DvH Ventures, Mirko Caspar, Tina Mueller"
Seed Round - Oceans BIo,https://www.crunchbase.com/funding_round/oceans-bio-seed--7087db33,Seed,,,,2023-05-15,4,3,Oceans BIo use AI technology to treat epilepsy.,"Artificial Intelligence, Health Care, Medical","Seongnam, Kyonggi-do, South Korea, Asia",,https://oceansbio.com/,Oceans BIo,https://www.crunchbase.com/organization/oceans-bio,"D·CAMP, Korea Credit Guarantee Fund, Pusan National University, Seoul Techno Holdings"
Seed Round - 3D Spark,https://www.crunchbase.com/funding_round/3d-spark-seed--f19d8efc,Seed,1200000,EUR,1292337,2023-05-23,2,3,"SaaS platform to identify those parts that can be produced cheaper, faster, better, or more sustainably by means of 3D printing.","3D Printing, Manufacturing, SaaS, Software","Hamburg, Hamburg, Germany, Europe",,https://3dspark.de/,3D Spark,https://www.crunchbase.com/organization/3d-spark,"FTTF, Jörg Fanger"
Seed Round - Innoloft GmbH,https://www.crunchbase.com/funding_round/innoloft-seed--b79f578e,Seed,1000000,EUR,1083799,2023-05-17,3,1,"We make coding as easy as PowerPoint! Innoloft offers LoftOS, a no-code development platform enabling everyone to build web applications.","B2B, SaaS, Software","Aachen, Nordrhein-Westfalen, Germany, Europe",,https://innoloft.com,Innoloft GmbH,https://www.crunchbase.com/organization/innoloft,"Cohors Fortuna Capital, Conenergy AG, Mosel Ventures"
Seed Round - Bredis,https://www.crunchbase.com/funding_round/bredis-seed--2fa60741,Seed,,,,2023-05-19,2,1,"Bredis is a technology company that provides medical device technology commercialization, research, and development.","Clinical Trials, Information Technology, Medical Device","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.bredis.co.kr,Bredis,https://www.crunchbase.com/organization/bredis,"Checkmate Capital, Kaist Venture Investment Holdings"
Pre Seed Round - Malla,https://www.crunchbase.com/funding_round/malla-364e-pre-seed--adbc9917,Pre-Seed,,,,2023-05-18,2,1,Malla concentrate on overprescribed band-aid remedies and symptoms.,"Health Care, Medical, Wellness","New York, New York, United States, North America",,https://malla.co,Malla,https://www.crunchbase.com/organization/malla-364e,"Aliya Capital Partners, Pareto Holdings"
Pre Seed Round - Birdt Health,https://www.crunchbase.com/funding_round/birdt-health-pre-seed--656c2da3,Pre-Seed,250000,EUR,268891,2023-05-24,1,1,Birdt Health is a mental health provider that develops a digital platform for more effective mental health treatment.,"Health Care, Personal Health, Wellness","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://www.birdt.health,Birdt Health,https://www.crunchbase.com/organization/birdt-health,Innovatiefonds Noord-Holland
Seed Round - Flexxter,https://www.crunchbase.com/funding_round/flexxter-seed--c8615561,Seed,,,,2023-05-17,2,1,Flexxter offers a cooperation platform on which companies can plan together and communicate efficiently.,"Apps, Information Technology, Software","Hanover, Niedersachsen, Germany, Europe",,https://www.flexxter.de,Flexxter,https://www.crunchbase.com/organization/flexxter,"Klaus Stuckert, NBank Capital"
Seed Round - OMC°C,https://www.crunchbase.com/funding_round/omc-c-seed--51f7e6a0,Seed,,,,2023-05-17,2,1,Micro Climate Cultivation involves creating a seasonally farmed product system that is scalable.,"Agriculture, Farming, GreenTech","Bornheim, Nordrhein-Westfalen, Germany, Europe",,https://www.omc-c.com,OMC°C,https://www.crunchbase.com/organization/omc-c,"BM H Beteiligungs-Managementgesellschaft Hessen, Companisto"
Seed Round - StellarRover,https://www.crunchbase.com/funding_round/stellarrover-seed--1bc01b7a,Seed,,,,2023-05-17,2,1,StellarRover is working on creating an AI assistant that might perhaps comprehend human language better in order to assist users.,"Artificial Intelligence, Language Learning, Machine Learning","Central, Hong Kong Island, Hong Kong, Asia",,,StellarRover,https://www.crunchbase.com/organization/stellarrover,"GGV Capital, MiraclePlus"
Pre Seed Round - Kamoky,https://www.crunchbase.com/funding_round/kamoky-pre-seed--ee294cae,Pre-Seed,5000,USD,5000,2023-05-23,1,1,Mobile App,,,,http://kamoky.com,Kamoky,https://www.crunchbase.com/organization/kamoky,The Social Innovation Lab
Seed Round - Deplike,https://www.crunchbase.com/funding_round/deplike-seed--2a170326,Seed,800000,USD,800000,2023-05-20,14,2,Deplike makes games that offer personalized music learning experiences. (Guitar Learning Game),"Digital Entertainment, Education, Gaming, Information Technology, iOS, Mobile, Music, Software","London, England, United Kingdom, Europe",Less than $1M,http://deplike.com,Deplike,https://www.crunchbase.com/organization/deplike,"Ahmet Ulug, Ali Akgun, Dilek Dayinlarli, Erdem Celik, Eren Bali, Faruk Eczacıbaşı, H. Halil Unlueser, Mehmet Ecevit, Melih Odemis, Sercan Degirmenci, Teknasyon, Tolga Sen, Tolga Yasit, Umit Boncukcu"
Seed Round - HeroWear,https://www.crunchbase.com/funding_round/herowear-seed--43c95b4c,Seed,250000,USD,250000,2023-05-23,1,5,HeroWear is a workforce wearable company that is developing a suite of assistive clothing solutions that reduce fatigue and physical strain.,"Consumer Goods, Health Care, Logistics, Wearables","Nashville, Tennessee, United States, North America",,https://HeroWearExo.com/,HeroWear,https://www.crunchbase.com/organization/herowear,Vanderbilt University
Seed Round - Fig Financial,https://www.crunchbase.com/funding_round/fig-financial-seed--37323bb8,Seed,,,,2023-05-16,2,1,Fig Financial operates as a fully digital lending platform.,"Finance, Financial Services","Montréal, Quebec, Canada, North America",,https://www.fig.ca/,Fig Financial,https://www.crunchbase.com/organization/fig-financial,"Fairstone Services, Koru"
Seed Round - Hide Me Please,https://www.crunchbase.com/funding_round/hide-me-please-seed--e8abf9b4,Seed,,,,2023-05-23,1,1,Hide Me Please is unique in that it connects this space with Web3 in restaurant operations.,"Recipes, Restaurants","Soeul, Ch'ungch'ong-namdo, South Korea, Asia",,https://hidemeplease.xyz,Hide Me Please,https://www.crunchbase.com/organization/hide-me-please,The Invention Lab
Seed Round - Zhilun Ultra-Pure,https://www.crunchbase.com/funding_round/zhilun-ultra-pure-seed--03537509,Seed,,,,2023-05-22,1,1,Zhilun is a high-tech business that specialized in ultra-high-purity electronic-grade epoxy.,"Advanced Materials, Chemical, Manufacturing","Xian Shi, Shaanxi, China, Asia",,http://www.zillionepoxy.com/,Zhilun Ultra-Pure,https://www.crunchbase.com/organization/zhilun-ultra-pure,Shaanxi Investment Capital
Seed Round - Exazyme,https://www.crunchbase.com/funding_round/exazyme-seed--4ff95a4a,Seed,2000000,EUR,2174700,2023-05-15,2,1,"Exazyme allows you to optimize proteins more quickly, efficiently, and effectively.","Biotechnology, Pharmaceutical, Product Research","Berlin, Berlin, Germany, Europe",,https://exazyme.com,Exazyme,https://www.crunchbase.com/organization/exazyme,"AIX Ventures, Atlantic Labs"
Seed Round - Tefa Robotics,https://www.crunchbase.com/funding_round/tefa-robotics-seed--723fb7fd,Seed,,,,2023-05-22,1,1,Tefa Robotics is a company that creates low-code solutions for industrial robot control.,"Industrial Automation, Industrial Engineering, Robotics","Seongnam, Kyonggi-do, South Korea, Asia",,https://www.tefarobotics.com,Tefa Robotics,https://www.crunchbase.com/organization/tefa-robotics,FuturePlay
Seed Round - Bluesignum,https://www.crunchbase.com/funding_round/bluesignum-seed--d3408af6,Seed,,,,2023-05-15,2,4,Bluesignum develops a digital mental health guide to help people self-manage their mental health.,"Artificial Intelligence, Health Care","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.bluesignum.com/,Bluesignum,https://www.crunchbase.com/organization/bluesignum,"Korea Investment Partners, Spring Camp"
Seed Round - TwinUp,https://www.crunchbase.com/funding_round/twinup-seed--180307f7,Seed,3000000,USD,3000000,2023-05-19,,1,"TwinUp is an online virtual design portfolio management, presentation, and collaboration application and community made for architects.","Information Technology, Software, Virtualization","Chicago, Illinois, United States, North America",,https://www.twinup.co,TwinUp,https://www.crunchbase.com/organization/twinup,
Pre Seed Round - ali,https://www.crunchbase.com/funding_round/ali-21b5-pre-seed--36415e5a,Pre-Seed,,,,2023-05-24,1,1,Ali is an artificial intelligence that assists lawyers with document processing.,"Legal, Legal Tech","Ciudad De León, Guanajuato, Mexico, North America",,https://alitech.mx,ali,https://www.crunchbase.com/organization/ali-21b5,500 Startups: Latam
Seed Round - The Wound Company,https://www.crunchbase.com/funding_round/the-wound-company-seed--a7743a01,Seed,4250000,USD,4250000,2023-05-15,2,1,The Wound Company is repairing the wound and ostomy care industry's flaws.,"Health Care, Hospital, Wellness","Minneapolis, Minnesota, United States, North America",,https://www.thewound.co,The Wound Company,https://www.crunchbase.com/organization/the-wound-company,"Sozo Ventures, Susa Ventures"
Seed Round - Topanga.io,https://www.crunchbase.com/funding_round/topanga-io-seed--43467a15,Seed,3600000,USD,3600000,2023-05-19,1,2,"Topanga.io develops a reuse platform for sustainably-minded brands, restaurants, and consumers.","Green Consumer Goods, GreenTech, Packaging Services, Recycling, Sustainability","Los Angeles, California, United States, North America",,https://www.topanga.io/,Topanga.io,https://www.crunchbase.com/organization/topanga-io,Amasia
Seed Round - Minimal Club,https://www.crunchbase.com/funding_round/minimal-club-seed--5a2af1a3,Seed,2000000,BRL,400004,2023-05-19,1,1,Minimal Club is specializing in men's basic T-shirts.,"Brand Marketing, Consumer Goods, E-Commerce","Belo Horizonte, Minas Gerais, Brazil, South America",,https://minimalclub.com.br,Minimal Club,https://www.crunchbase.com/organization/minimal-club,Investidores.VC
Pre Seed Round - Foliume,https://www.crunchbase.com/funding_round/foliume-pre-seed--3c318c43,Pre-Seed,270000,EUR,292097,2023-05-19,1,1,Foliume is an artificial intelligence solutions that prevent customer churn and increase cross-selling.,"Artificial Intelligence, Customer Service, Finance, Insurance","Madrid, Madrid, Spain, Europe",,https://www.foliume.com/,Foliume,https://www.crunchbase.com/organization/foliume,TinySeed
Pre Seed Round - World Play League,https://www.crunchbase.com/funding_round/world-play-league-pre-seed--2b18c0d7,Pre-Seed,,,,2023-05-19,1,1,World Play League provides tooling and infrastructure for game studios while creating a next-generation game league for players.,"Gaming, Mobile Apps","Wilmington, Delaware, United States, North America",,https://worldplayleague.com/,World Play League,https://www.crunchbase.com/organization/world-play-league,Genesis Vault Capital
Pre Seed Round - IVITECH,https://www.crunchbase.com/funding_round/ivitech-pre-seed--87e1b743,Pre-Seed,200000,USD,200000,2023-05-19,1,2,"fintech platform for onboarding, alternative scoring and financing of clients in the growing SME sectors: ride hailing, etc.","Consulting, Financial Services","Singapore, Central Region, Singapore, Asia",,https://ivitech-finance.com/,IVITECH,https://www.crunchbase.com/organization/ivitech,GPS Ventures GmbH
Seed Round - La Fabe,https://www.crunchbase.com/funding_round/la-fabe-seed--add093a4,Seed,5000000,EUR,5409206,2023-05-19,1,1,"La Fabe, an infrastructure and technology company specializing in smart buildings for sustainable and connected activities.","Infrastructure, Smart Building","Paris, Ile-de-France, France, Europe",,https://www.la-fabe.fr,La Fabe,https://www.crunchbase.com/organization/la-fabe,RGreen Invest
Pre Seed Round - Sense Inteligência Financeira,https://www.crunchbase.com/funding_round/sense-inteligência-financeira-pre-seed--57c73822,Pre-Seed,,,,2023-05-18,1,1,The goal of Sense Inteligência Financeira is to make financial management easier and more pleasurable.,"Advice, Software","Sousas, Minas Gerais, Brazil, South America",,https://sensecontroladoria.com.br,Sense Inteligência Financeira,https://www.crunchbase.com/organization/sense-inteligência-financeira,João Kepler family investmment office
Seed Round - Leesol,https://www.crunchbase.com/funding_round/leesol-seed--ceddaf93,Seed,,,,2023-05-18,1,1,Leesol is a sleep technology company which develops AI based neuromodulation devices for the prevention and treatment neural ailments.,"Electronics, Health Care, Medical Device, Personal Health","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,http://leesolbrain.com/ko,Leesol,https://www.crunchbase.com/organization/leesol,New Paradigm Investment
Pre Seed Round - StocksFC,https://www.crunchbase.com/funding_round/stocksfc-pre-seed--32c47219,Pre-Seed,100000,EUR,108379,2023-05-17,1,1,StocksFC is the first football stock exchange based on blockchain technology.,"Blockchain, Internet, Stock Exchanges","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://stocksfc.com,StocksFC,https://www.crunchbase.com/organization/stocksfc,Antler
Seed Round - Basedash,https://www.crunchbase.com/funding_round/basedash-seed--e27e4fd9,Seed,3075000,USD,3075000,2023-05-17,1,2,The fastest way to make an admin panel.,"Database, Developer Tools, Information Technology, Software","Montréal, Quebec, Canada, North America",,https://www.basedash.com,Basedash,https://www.crunchbase.com/organization/basedash,Matrix Partners
Pre Seed Round - AI Product Plaza,https://www.crunchbase.com/funding_round/ai-product-plaza-pre-seed--5591addd,Pre-Seed,3000,USD,3000,2023-05-20,,1,AI Product Plaza is an innovative online marketplace that focuses exclusively on AI products.,"Artificial Intelligence, E-Commerce","Charleston, South Carolina, United States, North America",,https://aiproductplaza.com/,AI Product Plaza,https://www.crunchbase.com/organization/ai-product-plaza,
Seed Round - Yachtdrop,https://www.crunchbase.com/funding_round/yachtdrop-seed--948739e6,Seed,100000,EUR,108654,2023-05-16,1,3,The yachting industry's #1 ordering platform,"Food and Beverage, Logistics, Marine Technology, Same Day Delivery, Software, Wine And Spirits","London, England, United Kingdom, Europe",,https://www.yachtdrop.com,Yachtdrop,https://www.crunchbase.com/organization/yachtdrop,Max Ventures
Seed Round - Monarc,https://www.crunchbase.com/funding_round/monarc-inc-seed--83c9aeea,Seed,249988,USD,249988,2023-05-24,,3,Monarc is a sports robotics company that strives to provide exceptional products and services that augment human performance.,"Computer, Electronics, Robotics, Software, Sports","Dallas, Texas, United States, North America",$1M to $10M,https://www.monarcsport.com/,Monarc,https://www.crunchbase.com/organization/monarc-inc,
Seed Round - CoLabs,https://www.crunchbase.com/funding_round/colabs-5c53-seed--92faebb8,Seed,315000,USD,315000,2023-05-23,,5,CoLabs is a mid-stage biotechnology company that offers products that reduce the unwanted absorption of drugs into the skin.,"Biotechnology, Consumer Goods, Cosmetics","Huntington Beach, California, United States, North America",,https://www.colabsintl.com/,CoLabs,https://www.crunchbase.com/organization/colabs-5c53,
Pre Seed Round - Signature Label,https://www.crunchbase.com/funding_round/signature-label-4357-pre-seed--f780a063,Pre-Seed,,,,2023-05-16,1,1,Signature Label works with modern local partners to identify products that satisfy the distinctive needs of each area.,"Beauty, Brand Marketing, Cosmetics","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.signaturelabel.kr,Signature Label,https://www.crunchbase.com/organization/signature-label-4357,D·CAMP
Pre Seed Round - Sal7lyy,https://www.crunchbase.com/funding_round/sal7lyy-pre-seed--10242c65,Pre-Seed,,,,2023-05-15,1,1,Sal7lyy is a mobile application that offers home maintenance services.,"Home Services, Mobile Apps, Service Industry","Assuit, Asyut, Egypt, Africa",,http://www.sal7lyy.net,Sal7lyy,https://www.crunchbase.com/organization/sal7lyy,Technology Innovation and Entrepreneurship Center
Seed Round - Adronite,https://www.crunchbase.com/funding_round/adronite-seed--4ddbe6a2,Seed,375000,USD,375000,2023-05-23,,1,Adronite is a software development company currently operating in stealth mode.,"Computer, Information Technology, Software","Seattle, Washington, United States, North America",,,Adronite,https://www.crunchbase.com/organization/adronite,
Seed Round - Red Clay Hot Sauce,https://www.crunchbase.com/funding_round/red-clay-hot-sauce-seed--b6e9f87b,Seed,386479,USD,386479,2023-05-23,,6,Red Clay is a digital-savvy hot sauce and hot honey brand.,"Food and Beverage, Retail","Charleston, South Carolina, United States, North America",$1M to $10M,https://redclayhotsauce.com/,Red Clay Hot Sauce,https://www.crunchbase.com/organization/red-clay-hot-sauce,
Seed Round - Biked,https://www.crunchbase.com/funding_round/biked-seed--ae03c46e,Seed,,,,2023-05-23,,1,Biked offers a bike maintenance platform that makes bike care simple and convenient.,"Industrial, Mechanical Engineering, Service Industry","Wyoming, Michigan, United States, North America",,https://www.biked.app,Biked,https://www.crunchbase.com/organization/biked,
Seed Round - Bethlehem Lights,https://www.crunchbase.com/funding_round/bethlehem-lights-seed--bd35c797,Seed,250000,USD,250000,2023-05-23,,1,Bethlehem Lights is a supplier of seasonal lighting and home decor products.,"Home Decor, Home Improvement, Lighting","Norwood, Massachusetts, United States, North America",$1M to $10M,https://www.bethlehemlights.com/,Bethlehem Lights,https://www.crunchbase.com/organization/bethlehem-lights,
Seed Round - Gem Health,https://www.crunchbase.com/funding_round/gem-health-seed--e3af86b2,Seed,1955334,USD,1955334,2023-05-23,,2,Gem Health provides diagnosis treatment to ongoing support to the provider.,Health Care,"Minneapolis, Minnesota, United States, North America",,https://www.gem.health,Gem Health,https://www.crunchbase.com/organization/gem-health,
Seed Round - Shinol,https://www.crunchbase.com/funding_round/shinol-seed--9f6873ab,Seed,,,,2023-05-15,1,1,Shinol is a social community app for matching friends of 5070 generations.,"Apps, Communities, Social","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,http://www.sinor.co.kr,Shinol,https://www.crunchbase.com/organization/shinol,AUM Ventures
Seed Round - Channel99,https://www.crunchbase.com/funding_round/channel99-seed--e796c9ab,Seed,3550000,USD,3550000,2023-05-22,,2,Channel99 provides a platform for B2B performance marketing.,"B2B, Marketing, Software","San Francisco, California, United States, North America",,https://www.channel99.com,Channel99,https://www.crunchbase.com/organization/channel99,
Seed Round - Canvas Entertainment,https://www.crunchbase.com/funding_round/canvas-entertainment-seed--17a3852b,Seed,50000,USD,50000,2023-05-22,,1,"Canvas Entertainment is a production company that produces commercials, branded content, features, and documentaries.","Content, Media and Entertainment, TV Production","Los Angeles, California, United States, North America",,https://www.canvasentertainment.net/,Canvas Entertainment,https://www.crunchbase.com/organization/canvas-entertainment,
Seed Round - LGX Energy,https://www.crunchbase.com/funding_round/lgx-energy-seed--f7d07659,Seed,165000,USD,165000,2023-05-19,,4,"LGX Energy focuses on the acquisition, exploration, development, and production of oil and gas properties.","Energy, Financial Services, Oil and Gas","Walla Walla, Washington, United States, North America",,https://lgxenergycorp.com,LGX Energy,https://www.crunchbase.com/organization/lgx-energy,
Seed Round - Securenet,https://www.crunchbase.com/funding_round/securenet-2977-seed--f19bf1c0,Seed,,,,2023-05-18,1,1,"SecureNet offers a platform service that integrates and provides the full process, beginning with KC certification and product evaluations.","Management Consulting, Service Industry","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://securenet.kr,Securenet,https://www.crunchbase.com/organization/securenet-2977,InfoBank
Seed Round - Integrated Biometrics,https://www.crunchbase.com/funding_round/integrated-biometrics-seed--4cb6c20c,Seed,644333,USD,644333,2023-05-18,,8,Integrated Biometrics is a developer and manufacturer of patented fingerprint biometric technologies.,"Biometrics, Homeland Security, Identity Management, Manufacturing","Spartanburg, South Carolina, United States, North America",$100M to $500M,http://integratedbiometrics.com,Integrated Biometrics,https://www.crunchbase.com/organization/integrated-biometrics,
Seed Round - Finch Insights,https://www.crunchbase.com/funding_round/finch-insights-seed--7d566fb0,Seed,3230428,USD,3230428,2023-05-18,,3,Finch decodes products' environmental impacts to help consumers and businesses make better decisions.,"Consumer, E-Commerce, Software","Denver, Colorado, United States, North America",,https://www.choosefinch.com ,Finch Insights,https://www.crunchbase.com/organization/finch-insights,
Seed Round - Vocal Media,https://www.crunchbase.com/funding_round/vocal-media-6e9f-seed--043d00a8,Seed,200000,USD,200000,2023-05-18,,1,Vocal Media helps organizations create online campaigns in an era of ever-changing media landscapes.,"Content Creators, Information Technology, Social Media","Brooklyn, New York, United States, North America",,https://vocal-media.io/,Vocal Media,https://www.crunchbase.com/organization/vocal-media-6e9f,
Seed Round - Zero Day Labs,https://www.crunchbase.com/funding_round/zero-day-labs-seed--754cb17a,Seed,432500,USD,432500,2023-05-18,,1,Zero Day Labs is a research and development lab that focuses on the Ethereum and Starknet protocols.,"Blockchain, Financial Services, FinTech",,,https://www.zdlabs.io/,Zero Day Labs,https://www.crunchbase.com/organization/zero-day-labs,
Seed Round - Verify Smart,https://www.crunchbase.com/funding_round/verify-smart-corp-seed--bc50b8ed,Seed,51000,USD,51000,2023-05-17,,1,Verify Smart is an international technology company that develops and markets innovative solutions.,"Fraud Detection, Information Technology, Wireless","Fernley, Nevada, United States, North America",Less than $1M,,Verify Smart,https://www.crunchbase.com/organization/verify-smart-corp,
